area,crawl_time,decoration,elevator,flood,follow_number,house_id,location,look_number,orientation,pub_duration,room,title,total_price,total_unit,unit_price,xiaoqu
82.3,2019-06-26 12:43:34,精装,无电梯,中楼层(共8层)1996年建板塔结合,97,aae399c0dd8bd36a15e5414342625cb5,西乡,53,东南,2个月以前,3室2厅,全新装修三房  业主忍痛出售  看房有钥匙,433,万,52613,宝安新村 
80.05,2019-06-26 12:43:34,精装,有电梯,中楼层(共31层)2008年建塔楼,16,2ddb5d1f7a4d1c3e3f1a8fb7dec880b8,洪湖,11,南,1个月以前,2室1厅,合正锦湖魅力城 花园小区 满五唯一诚心放卖。,479,万,59838,合正锦湖魅力城 
122.39,2019-06-26 12:43:34,简装,有电梯,高楼层(共27层)2000年建板塔结合,144,68a68fa09facf2d8b5d1b60e216d2c85,石厦,58,西北,一年前,4室2厅,电梯景观大四房，诚心出售看房方便,600,万,49024,福田花园大厦 
122.22,2019-06-26 12:43:34,简装,有电梯,低楼层(共33层)2003年建板塔结合,33,1b3ad34056f7f20c043b06cf578ee9d0,上下沙,150,南 北,2个月以前,3室2厅,下沙大社区高品质好房等您鉴赏！！！,790,万,64638,碧海红树园 
76.37,2019-06-26 12:43:34,简装,有电梯,高楼层(共30层)1997年建板塔结合,18,765f0d151e80c2005eb32e12945f5642,布吉关,76,东南,12天以前,3室2厅,满五唯—，红本在手， 业主诚心出售,290,万,37974,龙珠花园 
45.64,2019-06-26 12:43:34,精装,有电梯,中楼层(共32层)2005年建塔楼,6,4a8ab69e85e99d296df732a13231ec77,布吉大芬,16,东北,9天以前,1室1厅,大芬地铁口信和爱琴居小区 满五唯一 交通便利,170,万,37249,信和爱琴居 
37,2019-06-26 12:43:34,简装,无电梯,高楼层(共6层)2002年建板楼,338,d09a4570140d397cc2be972dd676e5cf,梅林,14,东,一年前,1室1厅,下梅林实用一室一厅，满五年唯一税费少，业主诚售,176,万,47568,恒盛居 
54.77,2019-06-26 12:43:34,简装,无电梯,低楼层(共9层)1999年建板塔结合,39,fa76dce48e74df63e76823babd683a91,布吉水径,70,东,2个月以前,2室1厅,精装2房，朝东，采光通风好，业主诚意出售，看房方便,192,万,35056,丽湖花园二期 
74.51,2019-06-26 12:43:34,精装,有电梯,中楼层(共24层)2012年建塔楼,16,2bbbb32ad238fd2702dadc78b0f3d029,龙岗中心城,17,南,1个月以前,3室2厅,万科翰邻城 深中物业 满5年唯一房产 业主诚心卖,420,万,56369,万科翰邻城 
48,2019-06-26 12:43:34,简装,有电梯,低楼层(共23层)2011年建塔楼,18,804e35a197c8c457f73d40b11a8b3d34,大运新城,16,西南,2个月以前,1室1厅,优质的一房一厅保养好中间楼层诚意卖,206,万,42917,中海康城国际一期 
