area,crawl_time,decoration,elevator,flood,follow_number,house_id,location,look_number,orientation,pub_duration,room,title,total_price,total_unit,unit_price,xiaoqu
90.05,2019-06-26 12:44:23,精装,有电梯,低楼层(共20层)2012年建板塔结合,86,96c345630819bda27987fd8cdb2ca0fd,外金沙,59,西北,1个月以前,2室2厅,房子满2年  朝中庭安静 视野好 可直接入住,168,万,18657,金沙海棠 
77.61,2019-06-26 12:44:23,简装,无电梯,低楼层(共7层)1998年建板楼,10,836cf6c37e8dff3e1e958971da65f1dd,一品天下,11,东南,6天以前,3室2厅,双地铁，出行方便，生活配套齐全。,105,万,13530,华夏之家 
86,2019-06-26 12:44:23,精装,有电梯,中楼层(共11层)2011年建板塔结合,26,e734373622db2bea5ef53fdc3787550d,成外,29,东北,25天以前,3室2厅,中铁塔米亚装修套三，对中庭，中楼层，一梯四户,121,万,14070,中铁塔米亚 
59.38,2019-06-26 12:44:23,精装,有电梯,高楼层(共29层)2013年建板塔结合,14,af0f92205263482afafed58f46db952d,大丰,65,东,1个月以前,2室1厅,达令港居家装修小套二户型反正无浪费采光好,81,万,13641,汇融悉尼湾达令港 
34.35,2019-06-26 12:44:23,简装,有电梯,中楼层(共22层)2008年建塔楼,17,f520122948fe2b898ff71261c3988e25,沙湾,26,东南,1个月以前,2室1厅,跃层套二，交通便利，采光好。配套齐全,63,万,18341,锦西国际 
51.81,2019-06-26 12:44:23,精装,有电梯,低楼层(共26层)2015年建板塔结合,17,65b4f15754a4bdb30d723cfbc50ed6f1,犀浦,46,东南,1个月以前,2室2厅,蓝光幸福满庭标准套二带衣帽间 满两年 自住装修,82,万,15828,蓝光幸福满庭 
84.26,2019-06-26 12:44:23,简装,无电梯,中楼层(共7层)1997年建板楼,19,0d4a2de9a8b85c226a05b03100ddc909,府南新区,5,南,1个月以前,3室1厅,石人巷6号 中间楼层套三 不临街,95,万,11275,石人巷6号 
85.91,2019-06-26 12:44:23,精装,有电梯,低楼层(共11层)2004年建塔楼,33,1e1d470d53f4d95502c4a66799e0f3fe,营门口,17,东南,8个月以前,2室1厅,金城丽景 有家具家电 户型方正落地窗，采光好，通风好,133.8,万,15575,金城丽景 
82.11,2019-06-26 12:44:23,简装,有电梯,中楼层(共23层)2009年建塔楼,94,dbf0f7b5adb25366d96bca9ce2831de5,金沙,54,西南,3个月以前,2室1厅,中大君悦金沙三期 标准套二 居家装修 拎包入住,187,万,22775,中大君悦金沙三期 
44.9,2019-06-26 12:44:23,简装,有电梯,高楼层(共12层)2004年建板楼,8,5f027067556a11eb99fdb02205b55da2,花牌坊,9,东南,2个月以前,1室0厅,满五唯一！一环内枫桥晓月电梯住宅！！,57,万,12695,枫桥晓月 
105.58,2019-06-26 12:44:23,精装,有电梯,高楼层(共44层)2015年建塔楼,166,bed3c9e6df7fea72c80da0a66a36962f,海洋公园,32,东南,3个月以前,3室2厅,海昌地铁口旁，万科精装套三，无增值税，采光视野好。,164,万,15534,万科海悦汇城西区 
72.53,2019-06-26 12:44:23,精装,有电梯,高楼层(共18层)2012年建板塔结合,26,0fe74c1109747ac71c792129157f984d,外金沙,39,东北,25天以前,2室1厅,保利金香槟 装修套二 客厅带阳台,140,万,19303,保利金香槟 
140.41,2019-06-26 12:44:23,精装,有电梯,高楼层(共33层)2013年建塔楼,101,678e0d9fb41cc8fac8c6cd4e2c78ef9a,天府长城,16,东南,3个月以前,4室2厅,套内面积比产权面积还大 外带花园 居家装修 视野广,420,万,29913,长城半岛城邦三期 
129.16,2019-06-26 12:44:23,毛坯,有电梯,中楼层(共28层)2011年建板塔结合,158,9160adae72c464a935e0f96c0be0676d,东苑,26,南,一年前,3室1厅,清水套三，户型方正，视野开阔，,255,万,19743,南延新苑 
104.57,2019-06-26 12:44:23,精装,无电梯,低楼层(共6层)2006年建板楼,115,98afb84b40f826acfa8c39466f10d44b,驷马桥,28,东南,一年前,3室2厅,沙河北岸标准套三 精装修 无浪费空间 带大花园,116,万,11094,沙河北岸 
75.37,2019-06-26 12:44:23,简装,有电梯,中楼层(共30层)2008年建塔楼,15,d7190d18d57a2e57ff5c2ecf4611ff4a,东湖,4,东 南,2个月以前,2室1厅,万达标准套二 采光好  视野开阔,139,万,18443,万达锦华城 
71.12,2019-06-26 12:44:23,精装,有电梯,低楼层(共38层)2016年建板塔结合,68,d4474aec4b47e81322136140e57ccc4f,动物园,39,西北,16天以前,3室1厅,动物园 海滨公园旁 优质装修套三 诚意出售,116,万,16311,蓝光coco国际一期 
97.22,2019-06-26 12:44:23,简装,有电梯,高楼层(共18层)2008年建板楼,49,1d333355cdb418307f120155056f3f0d,李家沱,25,西南,11个月以前,3室1厅,客厅对中庭，视野无遮挡，采光好，明厨明卫，装修好,145,万,14915,宝源驷马城 
64,2019-06-26 12:44:23,精装,有电梯,中楼层(共24层)2009年建塔楼,5,8b3cac64ce7d945ed9814a8da9599230,李家沱,0,东南,21天以前,1室1厅,一环边 锋尚阳光标准套一 对中庭,99,万,15469,锋尚阳光 
60.55,2019-06-26 12:44:23,简装,有电梯,高楼层(共18层)2007年建塔楼,62,b12bc60f23923d7f4abcd56f89e2ee32,李家沱,31,西南,3个月以前,2室1厅,中房蓝水湾+套二+有装修+不临街,95.5,万,15773,中房蓝水湾 
68.88,2019-06-26 12:44:23,简装,无电梯,低楼层(共6层)2003年建板楼,14,b17c0b72e867b80292d0508659878c81,营门口,16,东南,25天以前,2室1厅,交大智能八期，标准套二，不临街。,86.6,万,12573,交大智能八期 
43.25,2019-06-26 12:44:23,毛坯,有电梯,高楼层(共18层)2009年建塔楼,35,387ca3681ba37230ca60a4569d77883e,营门口,27,东南,1个月以前,1室1厅,香木林加州国际+跃层+不临二环,87,万,20116,香木林加州国际 
84.52,2019-06-26 12:44:23,简装,有电梯,低楼层(共18层)2009年建板楼,12,7430713706e0c8733c9303a75dbae106,高家庄,1,西南,1个月以前,2室2厅,套二  户型方正 居家装修 生活便利,97,万,11477,两河锦地 
130,2019-06-26 12:44:23,精装,有电梯,中楼层(共30层)2009年建塔楼,15,3b524187bf839d06e78bf04466c38254,茶店子,41,南,2个月以前,3室2厅,西城公馆大套三，带私人入户门厅,228,万,17539,西城公馆 
88.72,2019-06-26 12:44:23,精装,有电梯,中楼层(共33层)2008年建板塔结合,10,4b80d07ff1e7287ff4a0fa061b080c93,营门口,5,东北,9天以前,2室1厅,锦城名都 精装套二 带入户花园 视野开阔 采光好,170,万,19162,锦城名都 
111.68,2019-06-26 12:44:23,毛坯,有电梯,中楼层(共32层)2017年建塔楼,48,63ed3b4081c9d17086909aebf971ae3e,动物园,29,南 北,25天以前,4室2厅,新小区改善套四 高楼层采光视野好 纯清水可以随意装修,138,万,12357,蓝光金悦府 
86.29,2019-06-26 12:44:23,简装,有电梯,中楼层(共34层)2010年建塔楼,27,a6e7b579e742e605100cbbabb79f922d,李家沱,74,东南 西北,3个月以前,2室1厅,大入户 大阳台 套二 对中庭 安静 视野开阔,179,万,20745,财富又一城 
114.1,2019-06-26 12:44:23,精装,有电梯,中楼层(共17层)2011年建板楼,26,8c1323ea4111961b79207db989469802,成外,43,西南,1个月以前,3室2厅,西江月装修套三西南朝向对中庭中间楼层,145,万,12709,西江月 
57.29,2019-06-26 12:44:23,简装,有电梯,高楼层(共18层)2007年建塔楼,21,daeb2cff235549812e646e92b82d7bae,金牛万达,3,西南,14天以前,1室1厅,城北。二环路外侧，标准套一，有装修。,65,万,11346,禾嘉利好 
89.49,2019-06-26 12:44:23,毛坯,有电梯,低楼层(共33层)2015年建塔楼,20,17603843ace4b8c5b09cbf738e2aec84,三圣乡,13,东南 南,11个月以前,3室1厅,绿地468三期低楼层清水可自主装修好房子,192,万,21455,绿地468公馆三期 
76.63,2019-06-26 12:44:23,简装,有电梯,高楼层(共32层)2015年建板塔结合,34,a3428ce0ecd3047eaef89cd1db40e849,毗河,29,东南,2个月以前,2室1厅,套二    出售     有装修,80,万,10440,富力桃园A区 
77.31,2019-06-26 12:44:23,简装,有电梯,中楼层(共16层)2013年建板塔结合,5,4b80b3a8ca8a686234fca8f110598f60,动物园,14,北,12天以前,2室2厅,华润翠林华庭 2室2厅 135万,135,万,17463,华润翠林华庭 
83.82,2019-06-26 12:44:24,精装,有电梯,中楼层(共31层)2008年建板楼,17,03f573b2a9400fc2e24b7bc1e9a068ac,草市街,17,东南,1个月以前,2室1厅,天盛壹，套二，采光好，有装修。,122,万,14555,天盛壹中心 
84.24,2019-06-26 12:44:24,简装,有电梯,高楼层(共14层)2012年建板塔结合,10,546179f903447679c788c40825ebbd67,驷马桥,20,东,1个月以前,2室1厅,驷马桥青龙场电梯商品房标准大套二中间楼层,121,万,14364,龙城 
89.33,2019-06-26 12:44:24,精装,有电梯,高楼层(共24层)2008年建板塔结合,75,784c156a53759f83fe284a4b520218b0,高新西,114,东南,3个月以前,3室2厅,上锦颐园   有装修  有阳台  套三,83,万,9292,上锦颐园 
125.6,2019-06-26 12:44:24,精装,有电梯,低楼层(共18层)2012年建板塔结合,32,a7d3cb6fce3d20ce7164821980ff3deb,外金沙,23,东,14天以前,3室2厅,套三双卫+东南向+采光视野好+户型方正,260,万,20701,金沙海棠 
117.5,2019-06-26 12:44:24,精装,有电梯,中楼层(共18层)2014年建板楼,72,fb35c7cbcdb5471440cc4594b062a35a,金沙,54,西北,1个月以前,3室2厅,金地嘉年华b区精装套三，诚心出售,238,万,20256,金地嘉年华城B区 
117.58,2019-06-26 12:44:24,简装,有电梯,高楼层(共26层)2013年建塔楼,27,698aa873d27b11407d4306db4396b32f,犀浦,90,南,1个月以前,3室2厅,套三双卫+户型方正+正对小区中庭+采光好,111,万,9441,交大万嘉季柳园 
87,2019-06-26 12:44:24,简装,有电梯,中楼层(共18层)2008年建板塔结合,18,0ac9466b2eff7999274b845d2ae32488,动物园,21,南,2个月以前,3室1厅,楼层好对中庭，安静，视野开阔，采光充足，配套齐全！,118,万,13564,上东一号一期 
94.91,2019-06-26 12:44:24,精装,有电梯,高楼层(共18层)2012年建板塔结合,132,cfa2cba75ab05a39b6decec8e16f2a9b,外金沙,53,南,9个月以前,3室2厅,保利金香槟 朝南 套三 中庭 安静不吵,189,万,19914,保利金香槟 
84.87,2019-06-26 12:44:24,简装,有电梯,高楼层(共18层)2007年建塔楼,28,7ccc9c7a28fa5df858def8a72514935c,李家沱,7,东南,一年前,2室2厅,二环边套二，户型方正，主卧带阳台,135,万,15907,中房蓝水湾 
67.56,2019-06-26 12:44:24,精装,有电梯,中楼层(共12层)2006年建板塔结合,52,6d8251ca3bba3ea0994c9d7ae0991c5b,蜀汉路,45,东北,1个月以前,2室2厅,电梯房标准套二 方正户型 带装修 采光好,87,万,12878,千和馨城 
84.94,2019-06-26 12:44:24,简装,无电梯,低楼层(共6层)2002年建板楼,14,155b54e3c4f15b3742d6fd0ee8601529,九里堤,30,南,18天以前,2室1厅,九里西苑  一楼套二 有花园 看房方便,130,万,15305,九里西苑 
73.26,2019-06-26 12:44:24,简装,有电梯,高楼层(共31层)2010年建塔楼,37,6842097d3b910c4f6b9490a5fec72734,金沙,32,西北,2个月以前,2室1厅,蓝光凯丽美域 2室1厅 170万,170,万,23206,蓝光凯丽美域 
84.18,2019-06-26 12:44:24,精装,有电梯,高楼层(共26层)2016年建板塔结合,26,b3104b61aa6ed77a4e334e2c384b741c,新都城区,27,南,17天以前,3室1厅,房子户型方正，采光好，拎包入住,100,万,11880,麦田国际社区 
58.6,2019-06-26 12:44:24,简装,有电梯,低楼层(共18层)2008年建板塔结合,32,9c525d88a7fdd4a326cd2269007219fe,动物园,18,东,25天以前,2室1厅,富丽花城标准套二    卧室带阳台 。。,89,万,15188,蓝光富丽花城 
157,2019-06-26 12:44:24,精装,无电梯,高楼层(共6层)2002年建板楼,17,dbaacc40049a569713455c8220fb5576,西南交大,8,东南,4个月以前,4室2厅,锦鸿西苑 标准套四 采光好 户型方正,176,万,11211,锦鸿西苑 
106.27,2019-06-26 12:44:24,精装,有电梯,低楼层(共34层)2009年建塔楼,97,f7ebb443bf12d636c0b40fcbe7b1fc1e,静居寺,29,西北,3个月以前,3室1厅,交大绿岭标准的套三双卫，采光视野巴适,180,万,16938,交大绿岭二期 
31.72,2019-06-26 12:44:24,简装,有电梯,低楼层(共22层)2008年建塔楼,37,1adb48df9135d7886bc87f3406b3f07d,沙湾,38,南,1个月以前,2室1厅,锦西国际 套二 跃层 有装修 有采光 看房需要提前约,63,万,19862,锦西国际 
72.5,2019-06-26 12:44:24,毛坯,无电梯,中楼层(共7层)1999年建板楼,94,0912a98d31c7c02de8b4591b0e02e143,驷马桥,101,南,2个月以前,2室1厅,双水康城D区两室一厅一厨一卫，小区环境优美,70,万,9656,双水康城D区 
138.33,2019-06-26 12:44:24,毛坯,有电梯,高楼层(共18层)2010年建板塔结合,2,7e3b7b706e2a9f4ef62ed4649a3f5526,新都城区,17,西南,7天以前,4室2厅,东骏湖套四双卫，中间楼层，视野好，对中庭，可观湖,179,万,12941,东骏湖景湾三期 
70.43,2019-06-26 12:44:24,精装,有电梯,高楼层(共21层)2016年建塔楼,21,d7876c37f49153bf2ea4d3cdf43e3057,驷马桥,34,西,3个月以前,2室1厅,装修套二 高楼层采光好  小区人车分流 环境好,115,万,16329,绿地世纪城 
72.33,2019-06-26 12:44:24,精装,有电梯,中楼层(共18层)2011年建板塔结合,25,372cc2c82a6d1ff70d1cc1d5e3bcb19f,动物园,23,南 北,13天以前,2室1厅,地铁口套二，拎包入住，家具家电全齐,108,万,14932,上东一号二期 
88.28,2019-06-26 12:44:24,精装,有电梯,低楼层(共33层)2015年建板塔结合,35,ca2697d36c79988d6d1ad225dcca9cda,三圣乡,14,东南,6个月以前,3室2厅,成都市锦江区三圣乡俊发星雅俊园,168,万,19031,俊发星雅俊园 
94.44,2019-06-26 12:44:24,毛坯,有电梯,高楼层(共15层)2017年建板塔结合,39,34e51d9c5503c9b2101d0a07b2813029,国宾,72,东北,8天以前,3室2厅,房子是次新小区. 采光好 开阔视野 配套齐,139,万,14719,北京城建龙樾熙城 
79.41,2019-06-26 12:44:24,简装,有电梯,高楼层(共18层)2011年建塔楼,9,d79f2c752dc81b4471238079a462742f,动物园,40,南,1个月以前,3室2厅,金科一城小套三，朝南对中庭，采光好，有阳台！,126,万,15868,金科一城 
126.71,2019-06-26 12:44:24,精装,有电梯,低楼层(共18层)2014年建板楼,22,c2ae998fe892038b946fc72e6467ab00,金沙,22,东 南,1个月以前,3室2厅,装修套三 功能区分区安静实用居家 装修保养好拎包入住,269,万,21230,金地嘉年华城C区 
90.05,2019-06-26 12:44:24,简装,有电梯,中楼层(共18层)2009年建塔楼,17,26299d9602d62128269b1fca8a0d7047,金沙,8,东南,27天以前,2室1厅,客厅带阳台 布局合理 明厨明卫 东南朝向,189,万,20989,世纪金沙 
77.76,2019-06-26 12:44:24,简装,有电梯,中楼层(共18层)2011年建板楼,24,4c9c5f0596e574b175765025ba1cf7ad,丽都,58,东南,3个月以前,2室2厅,交大格外 套二 东南朝向 2梯8户,147,万,18905,交大万通格外 
60.01,2019-06-26 12:44:24,精装,有电梯,高楼层(共18层)2012年建塔楼,84,8d2a3418a067abd8e134f02d3e974f74,国宾,19,西北,一年前,3室2厅,4.9米挑高户型，有装修，高楼层，不临街,108,万,17998,正成拉斐 
80.15,2019-06-26 12:44:24,简装,有电梯,中楼层(共34层)2010年建塔楼,21,86c1442322fbc9a38320150c68aa0602,新华公园,18,东,26天以前,2室1厅,城市博客C城中间楼层有装修套二,120,万,14972,城市博客C城 
103.58,2019-06-26 12:44:24,简装,有电梯,高楼层(共18层)2002年建塔楼,16,a03936062bb09b88fa79e39c77c30b5d,蜀汉路,30,东南 东北,28天以前,2室1厅,蜀汉路 电梯房 绿杨新邨 大套二+三阳台 看房方便,140,万,13517,绿杨新邨 
74.53,2019-06-26 12:44:24,精装,有电梯,高楼层(共27层)2013年建板塔结合,4,c4b90848aa50ec1fe40b55a3d9d36a2d,大丰,5,北,6天以前,2室2厅,精装套二，进门带入户，交通便利！！,95,万,12747,欣茂大峰景 
89.53,2019-06-26 12:44:24,毛坯,有电梯,中楼层(共32层)2016年建塔楼,17,a7f3fb0ee40e33ea8e7f5161c2a5a090,龙潭寺,13,南,10天以前,3室1厅,城中林，享英伦庭院之格调。语聆溪，伴安然致逸之光景,123,万,13739,保利林语溪一期 
87.44,2019-06-26 12:44:24,简装,有电梯,中楼层(共30层)2014年建板塔结合,44,ead01916cac3980b02b428d9b0dd8025,大源,42,南 北,27天以前,3室1厅,尚郡，有装修，不临街，视野开阔,185,万,21158,尚郡 
97.48,2019-06-26 12:44:24,精装,有电梯,低楼层(共18层)2014年建板楼,38,ed865896a425ee1167b35583930e2ba4,大丰,50,西南,3个月以前,3室2厅,保利城 精装修 满两年 通透户型,119.5,万,12259,保利城二期 
74,2019-06-26 12:44:24,毛坯,有电梯,中楼层(共18层)板塔结合,9,9a0e28592797717e6d060eefdf108198,驷马桥,23,东,4个月以前,2室1厅,丽水澜庭套二 户型方正 采光好,90,万,12163,丽水澜庭A区 
113.24,2019-06-26 12:44:24,简装,无电梯,中楼层(共7层)2001年建板楼,20,ce2a0935ffc81434ede618353a919025,李家沱,30,南,7个月以前,3室2厅,撷英卉苑 套三 双卫 对中庭 楼层好,157,万,13865,撷英卉苑 
104.65,2019-06-26 12:44:24,简装,有电梯,中楼层(共18层)板塔结合,24,43dec1e751af5e21ed897026ef5f51a0,一品天下,6,东南,10天以前,3室1厅,二环边 优质房源 电梯套三 诚心出售,145,万,13856,澳林春天 
72.5,2019-06-26 12:44:24,简装,无电梯,中楼层(共7层)1999年建板楼,63,9e5c8c1c428720a2354be62fdc69d141,驷马桥,28,东北,1个月以前,2室1厅,双水康城D区 2室1厅 70万,70,万,9656,双水康城D区 
60.91,2019-06-26 12:44:24,简装,有电梯,高楼层(共33层)2008年建板塔结合,44,71faa91e1db45f0a600a1f8b90477935,营门口,80,东南,6个月以前,2室1厅,华宇锦城名都+标准套二+有装修,115,万,18881,锦城名都 
70.03,2019-06-26 12:44:24,精装,有电梯,高楼层(共24层)2008年建板塔结合,265,d03892c983a3476e94c7138772d0f46d,花牌坊,19,南,一年前,2室1厅,天合凯旋港跃层套二户型方正采光好,99,万,14137,天合凯旋港 
67.52,2019-06-26 12:44:24,精装,有电梯,低楼层(共21层)2012年建塔楼,3,71919137525f9be382fbb8a00c30dde2,动物园,18,东,1个月以前,2室1厅,金科一城标准套二，有装修，保养好，此房离小区门口近,110,万,16292,金科一城 
78.72,2019-06-26 12:44:24,简装,无电梯,中楼层(共6层)2003年建板楼,36,c786d66952a5b2869a56100f0863f6ba,郫县城区,45,东南,27天以前,2室2厅,可直接入住 装修套二单卫 地理位置好,52.5,万,6670,书院名居 
67.1,2019-06-26 12:44:24,精装,有电梯,中楼层(共34层)2011年建板塔结合,14,9d97b22d4e761cd95d4d6decbba2ac8c,三圣乡,18,东,24天以前,2室2厅,锦江三圣 居家套二带阳台 采光视野好,112,万,16692,锦江城市花园三期 
79.19,2019-06-26 12:44:24,简装,有电梯,中楼层(共18层)2008年建塔楼,11,398779e9f4d8f57f34566f8fdbc0ee57,动物园,21,东,9个月以前,2室1厅,东林城市花园标准套二，户型不错,102,万,12881,东林城市花园 
81.04,2019-06-26 12:44:24,精装,有电梯,中楼层(共33层)2009年建板塔结合,21,ca55733f149d3c20d3da0d499af22992,营门口,13,东南,1个月以前,2室1厅,锦城名都套二、东南朝向、客厅有阳台、有装修,149,万,18386,锦城名都 
77.72,2019-06-26 12:44:24,精装,有电梯,高楼层(共22层)2013年建板塔结合,11,89d3fed8bf4590b8a2bca857fd79a5c2,大丰,16,南,9天以前,2室1厅,家乐福精装套二卧室带双阳台，朝南；保养好,93,万,11967,五岳合福地广场 
68.5,2019-06-26 12:44:24,精装,有电梯,低楼层(共26层)2010年建板楼,16,8db7f3597b651a25ba85381e1707abd7,犀浦,12,西南,6天以前,1室2厅,犀浦地铁站口+大套一精装房+露台,62,万,9052,中铁伊萨贝拉 
82.89,2019-06-26 12:44:24,精装,有电梯,中楼层(共22层)2014年建板楼,51,6dc536c548b82b033c73428aa9de7248,草金立交,19,东,1个月以前,2室1厅,套二单卫，有装修，有家具家电，看房提前预约,145,万,17494,世豪嘉柏 
95.17,2019-06-26 12:44:24,简装,有电梯,中楼层(共9层)2002年建板楼,61,b2ec9557d881f496e2c31dbf34e3f8d2,府南新区,24,东南,9个月以前,3室1厅,嘉逸花园电梯房+有装修有家具+一梯两户人车分流,156,万,16392,嘉逸花园 
68.12,2019-06-26 12:44:24,简装,有电梯,中楼层(共31层)2016年建板塔结合,47,75772856463f18d645e21db68baf5cb1,新都城区,26,南 北,1个月以前,3室1厅,刚需小套三，总价70万。源上湾大盘。,70,万,10276,源上湾国际社区万融城B区 
123,2019-06-26 12:44:24,简装,无电梯,低楼层(共6层)2003年建板楼,19,7855cee4121f9c780b5b1c5954b3eb4a,东升镇,12,南,23天以前,3室2厅,标准套三，户型方正，采光好，无遮挡,108,万,8781,欧城花园 
117.43,2019-06-26 12:44:24,精装,有电梯,中楼层(共18层)2008年建板楼,13,8533e0a9875fc72ef1d38e0f3a00ca27,外金沙,12,东北,16天以前,3室2厅,龙湖翠微清波A区 套三双卫带衣帽间和生活阳台 满2年,248,万,21119,翠微清波A区 
52.2,2019-06-26 12:44:24,简装,无电梯,高楼层(共7层)1997年建板楼,290,8f2648c5ccd78065452b5624742b2dd9,府南新区,16,南,7个月以前,2室1厅,磨底河沿街小区 标准套二 户型通透采光好,55,万,10537,磨底河沿街7号 
75.43,2019-06-26 12:44:24,精装,有电梯,中楼层(共26层)2009年建塔楼,3,e1b6d7ab12183b159988cfbcd641314b,抚琴小区,8,东南,10天以前,2室1厅,一环边 精装电梯套二 中间楼层 户型方正 朝向好,130,万,17235,燕宇康品 
141.16,2019-06-26 12:44:24,精装,有电梯,中楼层(共32层)2008年建塔楼,40,0b3145da77fa1ed0503ea85f48c1b59b,金沙,42,东北,1个月以前,4室2厅,华府金沙套四，精装修，有地暖，可拎包入住,380,万,26920,华府金沙 
125.62,2019-06-26 12:44:24,毛坯,有电梯,中楼层(共17层)2010年建板塔结合,12,fbf8f7313227efa9beb5fa5915d0a45c,新都城区,29,南 北,27天以前,3室2厅,川音嘉苑清水套三，有钥匙，随时可看,124,万,9872,川音嘉苑 
78,2019-06-26 12:44:24,简装,有电梯,中楼层(共17层)2012年建板楼,5,910170b2e0c6f16304da6d497f895fab,高家庄,16,南,24天以前,2室2厅,金牛区远洋朗郡小区，简装套二。,120,万,15385,远洋朗郡 
89.09,2019-06-26 12:44:24,精装,有电梯,高楼层(共18层)2012年建板塔结合,10,e955d9f48211cff4efab6b401cf3ae1c,驷马桥,5,南,6个月以前,2室1厅,中国铁建青秀城套二，户型方正。带家具家电，拎包入住,133,万,14929,青秀城 
68.4,2019-06-26 12:44:24,简装,有电梯,中楼层(共20层)2012年建塔楼,5,560e911d00faa61f6a7d0f3cf2b9b0c3,动物园,35,北,23天以前,2室2厅,金科一城 标准套二 客厅带阳台 对中庭,109,万,15936,金科一城 
58.93,2019-06-26 12:44:24,精装,有电梯,高楼层(共16层)2009年建塔楼,50,b218b650ba8a3aa8565496382b8f793a,航空港,24,东,1个月以前,2室2厅,温哥华花园三期标准套一可以做套二，带装修，套内大。,67,万,11370,温哥华花园 
54.64,2019-06-26 12:44:24,精装,有电梯,低楼层(共31层)2008年建塔楼,36,4ad1142ce274925a7b70f16d35750f9f,一品天下,8,东南,6个月以前,2室1厅,此房满两年 08年电梯  视野良好 有装修 不临街,89,万,16289,状元府邸(金牛) 
78.56,2019-06-26 12:44:24,精装,有电梯,低楼层(共18层)2007年建板塔结合,92,2ef7a6225ce788bb4231ef7566856bf5,一品天下,41,西北,5个月以前,2室1厅,电梯带平台花园，平台花园，明厨明卫,145,万,18458,新和理想家 
96.57,2019-06-26 12:44:24,简装,有电梯,高楼层(共26层)2009年建塔楼,22,e5ebfc50c80be056683d308f1b0cfd4d,抚琴小区,15,南,1个月以前,3室2厅,一环边 电梯居家装修套三 户型方正 安静不临街,168,万,17397,燕宇康品 
86.67,2019-06-26 12:44:24,精装,有电梯,高楼层(共21层)2014年建板塔结合,35,99dab8f825fb85e4541c89dfd21f2799,保利公园,7,西南,2个月以前,3室1厅,保利紫荆花语套三双卫 高楼层 采光好,107,万,12346,保利紫荆花语 
116,2019-06-26 12:44:24,精装,有电梯,低楼层(共23层)2013年建板塔结合,11,89ae5435ec6889099048d1c167a9de15,五块石,15,南,16天以前,3室2厅,龙湖北城天街二期 精装套三双卫 朝南 采光好,215,万,18535,龙湖北城天街二期 
108,2019-06-26 12:44:24,精装,有电梯,低楼层(共17层)2010年建板塔结合,26,935d0762a7428d5d9c0171f4b397e1ba,驷马桥,28,东南,8天以前,3室2厅,华宇阳光四季 3室2厅 175万,175,万,16204,华宇阳光四季 
121.64,2019-06-26 12:44:24,简装,无电梯,高楼层(共7层)2001年建板楼,380,edb8c29cf919b8bc801485cd1d437d13,府南新区,20,西南,10个月以前,3室2厅,青羊区 金沙遗址 锦花苑  套三双卫  户型方正,130,万,10688,锦花苑(青羊) 
50.37,2019-06-26 12:44:24,精装,有电梯,高楼层(共30层)2005年建板塔结合,23,9c5323ee64c395c2e676edb791fe1c3d,盐市口,40,西北,2个月以前,1室1厅,大套一，高楼层采光好，配套设施齐全,152,万,30177,财富中心 
88.67,2019-06-26 12:44:24,简装,有电梯,中楼层(共27层)2013年建板塔结合,29,640b26c779df4a1a754414e6f097d1ae,大丰,12,东,3个月以前,2室2厅,博雅新城带装修大套二中间楼层对中庭,86,万,9699,博雅新城C区 
120.42,2019-06-26 12:44:24,精装,有电梯,低楼层(共30层)2013年建板塔结合,59,363d67be03ece2ae8381b330cdefd5f0,国宾,65,东南,6个月以前,3室2厅,西岸观邸    套三    有装修    有阳台    有钥匙,208,万,17273,西岸观邸 
66.4,2019-06-26 12:44:24,精装,有电梯,高楼层(共20层)2009年建塔楼,7,b661c2978de6464b5679c31642354259,动物园,14,东,20天以前,2室1厅,金科一城 标准套二 客厅带阳台 对中庭,108,万,16266,金科一城 
43.93,2019-06-26 12:44:24,精装,有电梯,中楼层(共9层)2004年建塔楼,33,509b614fe9d3eafe84fde7eda76b93ae,一品天下,3,东南,一年前,1室0厅,户型方正，电梯小高层，有装修，采光好，交通便利！,59.9,万,13636,西景花园 
96,2019-06-26 12:44:24,毛坯,有电梯,高楼层(共31层)2018年建塔楼,9,8d6dd46d434cc13e3cab37d8f1789aef,大丰,26,南,1个月以前,3室2厅,高楼层、视野开阔、三室双卫格局、客厅带阳台,108,万,11250,蓝光花满庭三期 
47.88,2019-06-26 12:44:24,毛坯,无电梯,低楼层(共6层)板楼,40,974bdaa98333d0f96c04002c51a85ddf,武侯立交,15,西北,6个月以前,1室1厅,武侯立交 标准套一 清水位置安静 采光好 户型方正,52,万,10861,武侯民居 
89.99,2019-06-26 12:44:24,精装,有电梯,中楼层(共18层)2011年建板塔结合,44,5547f90f7aad2ac1a60466d5da2b219f,成外,62,西南,1个月以前,2室1厅,装修套二 朝南 光线好  不用装修,106,万,11780,派克公馆 
70.66,2019-06-26 12:44:24,精装,有电梯,中楼层(共33层)2015年建塔楼,65,021986e498dc4d5176c028ce4ece6ce4,八里小区,18,东南,3个月以前,2室2厅,玛塞城 套二 精装修  中间楼层 东南朝向,132,万,18682,中铁二局玛塞城 
84.48,2019-06-26 12:44:24,精装,有电梯,低楼层(共16层)2011年建板楼,18,8959746e4d65331c1f9ecdcb691529ef,成外,20,东北,3个月以前,2室2厅,英伦装修套二，安静，满两年，可随时签约！,115,万,13613,书香府邸二期英伦 
