area,crawl_time,decoration,elevator,flood,follow_number,house_id,location,look_number,orientation,pub_duration,room,title,total_price,total_unit,unit_price,xiaoqu
70.96,2019-06-26 12:48:45,精装,无电梯,中楼层(共6层)1997年建板楼,308,5d9942f2d27eef765c53c22bfcb520ec,共富,20,南,10天以前,2室2厅,近地铁一号线+婚房装修+满五唯一+中间楼层,280,万,39459,共富一村 
76.53,2019-06-26 12:48:45,精装,无电梯,中楼层(共4层)2006年建板楼,97,cde2c09d1a984348d992d4ba18f66e2b,周浦,6,南 北,1个月以前,2室2厅,安阁苑双南户型、76平米大两房、自住装修、位置安静,260,万,33974,安阁苑 
70.44,2019-06-26 12:48:45,精装,无电梯,中楼层(共6层)1995年建板楼,44,54303a64bb16359cd8f86bd251bf8b78,七宝,19,南 北,17天以前,2室2厅,南北通 售后公房满5年  楼层好 精装修  诚意出售,385,万,54657,园艺新村 
97.41,2019-06-26 12:48:45,简装,无电梯,中楼层(共6层)2003年建板楼,39,140bf8ccee0addcb571a090f93bb5a80,惠南,11,南 北,11天以前,2室2厅,店长推荐 三开间朝南 一手动迁税费少 价格可谈,238,万,24433,鑫通公寓 
120.07,2019-06-26 12:48:45,精装,有电梯,高楼层(共28层)2000年建塔楼,56,2c8ff5379f23e6d52f0c352c9bc2a0c7,龙华,2,南,一年前,2室2厅,两房*三房 买进价高 高区景观楼层 全明户型 位置好,998,万,83119,徐汇苑 
72.23,2019-06-26 12:48:45,精装,无电梯,低楼层(共6层)1994年建板楼,30,6b0d8e1d7698d66752d694451a0e7464,古美,22,南,10天以前,2室1厅,精装修 双南全明户型  楼层好 满五年唯一 看房方便,365,万,50534,平吉二村 
108,2019-06-26 12:48:46,精装,有电梯,低楼层(共22层)板楼,116,bd699316c7f7fbfd710559d58d73ab40,大宁,49,南,4个月以前,3室2厅,金茂府二期 科技南北三房 精装未入住 婚房,1230,万,113889,大宁金茂府 
72.56,2019-06-26 12:48:46,精装,有电梯,中楼层(共16层)2012年建板楼,98,5f71e20c5b67e7dfd4a9526bad2c5738,泗泾,42,南,2个月以前,2室1厅,新凯家园三期 精装修两房  拎包入住  双卧朝南,215,万,29631,新凯城银杏苑 
60.22,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)2006年建板楼,23,e9399a65c0fd79a6803fbd5268828905,松江老城,14,南,9天以前,2室1厅,精选丨华亭新家百合苑3楼双南房+采光充足+视野开阔！,215,万,35703,华亭新家百合苑 
90.78,2019-06-26 12:48:46,精装,有电梯,中楼层(共5层)板楼,54,96a513918ace85ca44f721e581e40a6c,上大,12,南 北,1个月以前,2室2厅,朗香二期类花园洋房，南北户型，你的口味，喜欢来撩,510,万,56180,大华朗香花园(二期) 
52.24,2019-06-26 12:48:46,简装,无电梯,低楼层(共6层)1985年建板楼,14,39e04cbe78959225413c3d8d62b7ffd5,源深,33,南,1个月以前,2室1厅,梅园便宜南北2房，业主很爽气，诚意出售,442,万,84610,梅园一街坊 
111.4,2019-06-26 12:48:46,精装,有电梯,中楼层(共11层)板楼,33,bf08ee83326cd6c472666feaeb4cd2c9,浦江,5,南,1个月以前,2室2厅,单价低+拎包入住+业主诚心+户型正气,640,万,57451,一品漫城(二期) 
109.5,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)2005年建板楼,17,59b2f881ba7939b3748368d608ee9949,莘闵别墅,8,南,13天以前,3室2厅,两南一北三房 户型正气 得房率高 小区中间位置,340,万,31051,荣盛名邸(公寓) 
55.63,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)1988年建板楼,46,e686003192bd5f829c4fcda77e76cad4,川沙,10,南,13天以前,2室1厅,楼层好 精装修 单价3.2万 满两年 免增值税,180,万,32357,河滨小区 
43.89,2019-06-26 12:48:46,简装,无电梯,6层1993年建板楼,19,a99a194bb0ff9517aea2f60d448a2b6b,康健,8,南,2个月以前,1室1厅,必看好房  诚意出售 产权清晰 看房方便,268,万,61062,长丰坊 
54.52,2019-06-26 12:48:46,简装,无电梯,6层1992年建板楼,44,8e5a4ebb99d0f9c97726c77b7c6835ff,康健,12,南,1个月以前,2室1厅,神盘两房，7月满五唯一用心选房，必看好房，诚意出售,340,万,62363,长丰坊 
91.08,2019-06-26 12:48:46,简装,无电梯,中楼层(共6层)2006年建板楼,64,6c6df16286ba2f54934ae14de1456c0b,老闵行,16,南 北,16天以前,2室1厅,夏朵园 2室1厅 295万,295,万,32390,夏朵园 
45.29,2019-06-26 12:48:46,简装,无电梯,中楼层(共6层)1989年建板楼,45,e4e89867c715a31d3ac3bfe43e97dbf5,梅陇,6,南,9个月以前,1室1厅,视野开阔，采光通风好，随时可看，交通便利，户型方正,210,万,46368,梅陇一村 
155.96,2019-06-26 12:48:46,精装,有电梯,中楼层(共11层)2003年建板楼,8,0b1f2766c40851c84920a67b71d68bc5,古北,12,南,1个月以前,3室2厅,满五年，中区楼层视野宽阔，采光充足，看房方便,1185,万,75982,上城Uptown 
102.29,2019-06-26 12:48:46,毛坯,有电梯,高楼层(共14层)2008年建板楼,39,db31237d846fe21010a144ecd1dc17fa,老闵行,11,南 北,1个月以前,2室2厅,楼层好，视野开阔，税费少，诚心卖,310,万,30306,夏朵园 
109.94,2019-06-26 12:48:46,精装,有电梯,低楼层(共7层)2005年建板楼,150,f0fc6f3d75684d5b3dc3b9f167142275,大华,11,东 南 北,3个月以前,2室2厅,带地下产权车位 婚房精装 位置安静 诚意出售,558,万,50755,水岸蓝桥(公寓) 
73.06,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)1995年建板楼,50,be702e1d18735766303af6dbd44a633b,共康,17,南 北,2个月以前,2室1厅,独栋无遮挡 低楼层但采光好 随时看房 南北两房,298,万,40789,共康八村 
123.7,2019-06-26 12:48:46,精装,有电梯,高楼层(共11层)2003年建板楼,31,8768fc5f3f1035b31b3abdc43e90bc71,莘庄,31,南,2个月以前,3室2厅,二手买进税费少，一期少有三房，业主自住，装修保养好,470,万,37996,上海康城 
75.29,2019-06-26 12:48:46,毛坯,有电梯,低楼层(共17层)2014年建板楼,121,d8991ab90f2e393234c01a1bc5519329,赵巷,24,南,3个月以前,2室1厅,中间户型 2房朝南  采光好 客厅带阳台  配套成熟,200,万,26564,崧泽华城佳福雅苑 
90.49,2019-06-26 12:48:46,毛坯,有电梯,高楼层(共26层)2006年建板楼,105,d0283b6d8954e76c15bc07beba3d1e7b,真光,88,东 西,1个月以前,2室2厅,劲爆价格 景观房 刚需适宜 房东急卖 价格好谈随时看房,389,万,42989,阳光威尼斯(三期) 
54.43,2019-06-26 12:48:46,简装,有电梯,低楼层(共13层)2010年建板楼,17,676cabaec8ff2a7475e592019020ff9e,春申,31,南,2个月以前,1室1厅,此房位置楼层好，采光充足，交通便利，业主诚意出售,246,万,45196,银河新都 
52,2019-06-26 12:48:46,简装,无电梯,低楼层(共6层)1991年建板楼,29,5f18c34cf89001b008f36009d2f24b93,曲阳,19,南,14天以前,2室1厅,双南偏东，提前约看房都方便，百联即开，小区绿化高,305,万,58654,巴林小区 
47.68,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1981年建板楼,138,344b3194c1aa083839163310c48cc1bb,五角场,5,南,3个月以前,2室1厅,双南两房，中间楼层，近地铁，看房方便，诚意出售！,285,万,59774,国顺路400弄 
53.93,2019-06-26 12:48:46,简装,无电梯,高楼层(共6层)1992年建板楼,53,76a272b483e672bd1a623b92cc3a4b30,五角场,14,南,12天以前,2室1厅,财大5楼，南北经典2房，诚心卖房，满五唯一的，税少,277,万,51363,财大小区 
45.36,2019-06-26 12:48:46,精装,无电梯,中楼层(共5层)1978年建板楼,53,e2419c609f40d8f953b52b123d834aeb,控江路,24,南,10天以前,2室0厅,新出好房  精装修双南两房，非底楼，近地铁临公园,255,万,56217,控江路740弄 
206.29,2019-06-26 12:48:46,精装,有电梯,低楼层(共30层)2003年建板楼,33,7a559806f10c162951e7cf327fe321c1,碧云,46,南,1个月以前,3室2厅,世茂一期带产权车位！！16年买进1510万！已满两年！,1600,万,77561,世茂湖滨花园(公寓) 
74.31,2019-06-26 12:48:46,毛坯,有电梯,低楼层(共24层)2012年建板楼,30,4f5952895678f592b6e64ff0530a43a6,安亭,20,南,3个月以前,1室2厅,此房满五唯一，商品房，房型正气，原始户型采光好,229,万,30817,安亭中央公园 
62.4,2019-06-26 12:48:46,简装,有电梯,中楼层(共29层)2011年建塔楼,19,3a542a54557aee7dc6e6e08f7a184ad3,华泾,21,南,24天以前,2室1厅,小区靠河位置，诚心出售，看房有钥匙,350,万,56090,馨宁公寓 
48.7,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)1993年建板楼,41,6f904b35e0901fc107cc61ae7f49b43a,梅陇,27,南,1个月以前,1室1厅,拎包入住、满五唯一、近莲花站、业主诚售,232,万,47639,紫藤一村 
76.51,2019-06-26 12:48:46,简装,有电梯,低楼层(共18层)2014年建板楼,107,8eb15ff41d7fe269721539a84e3772de,浦江,8,南,13天以前,2室1厅,业主诚心出售，采光较好，价格可谈,195,万,25487,浦江宝邸 
76.32,2019-06-26 12:48:46,简装,无电梯,中楼层(共7层)2006年建板楼,69,d6445a8b8089435ce9e2597f4590c7a6,川沙,20,南,24天以前,2室1厅,瀚龙苑商品房临河景观房，南北通格局好，视野开阔,290,万,37998,瀚龙苑 
60.35,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)2004年建板楼,25,0b5371fc4e0f6423bf989fe8793ab04c,上大,34,南,14天以前,1室2厅,新上好房，急卖，中间层视野采光好，楼栋位置好,290,万,48054,学林苑 
60.65,2019-06-26 12:48:46,精装,有电梯,中楼层(共11层)2012年建塔楼,88,7ffb4cd5ee628a5becf4202c9951f4d0,颛桥,9,南,4个月以前,1室1厅,诚  意  出  售  ！！！,199,万,32812,万顺水原墅(公寓) 
90.77,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)2003年建板楼,69,b5b8c8933419c35c28ed0b24ade136f3,上大,15,南,3个月以前,2室2厅,非顶楼 采光充足业主买进价高 税费低,405,万,44619,上大阳光乾清园 
123.65,2019-06-26 12:48:46,精装,有电梯,低楼层(共9层)2002年建板楼,40,8214e28aeab6514f2393f711025f582f,春申,14,南,15天以前,3室2厅,安静舒适，双南两个房飞机户型，南北直通，诚意出售。,698,万,56450,上海春城 
63.41,2019-06-26 12:48:46,简装,无电梯,低楼层(共6层)1997年建板楼,47,6119d1e8bf5eec8d050514ba4a4531b3,大华,36,南,29天以前,2室1厅,全明一楼，厅带两扇明窗，南北户型，满五唯一税少！,348,万,54881,文华苑(宝山) 
74.79,2019-06-26 12:48:46,简装,有电梯,高楼层(共23层)1994年建塔楼,89,ebe5c7803a136bd5de51b30166c69eca,五里桥,41,南,3个月以前,2室1厅,百汇大厦 全南两房  高区满5年唯一  诚意出售,650,万,86911,百汇大厦 
313.25,2019-06-26 12:48:46,精装,无电梯,下叠(共3层)2000年建板楼,26,dae214f6da6b2a26750d0188e9ccb69e,花木,14,南,11个月以前,暂无数据别墅 | 4室2厅,价格可谈！业主卖房移民，处理资产，纯地上经典户型,5699,万,181932,四季雅苑(别墅) 
113.7,2019-06-26 12:48:46,精装,有电梯,低楼层(共18层)2004年建板楼,108,9cdfa290a4cdb669ab851cd17b1d05ca,黄兴公园,17,南,2个月以前,2室2厅,地铁口精装大两房 *三房 诚意出售 中间位置,745,万,65524,佳龙花园 
83.84,2019-06-26 12:48:46,精装,有电梯,中楼层(共18层)2014年建板楼,31,d001f0a08ef10a6d068f609871673810,菊园新区,19,南 北,7天以前,3室2厅,店长推荐好房、全明户型、三房精装、采光好视野好！,303,万,36141,万科金色领域 
88.88,2019-06-26 12:48:46,精装,有电梯,高楼层(共13层)2009年建板楼,160,82e62d8fde50588b3301910eca91e2e4,新江湾城,54,南,3个月以前,3室1厅,华润精装三房 高楼层 满五年税少 品质小区 随时看,785,万,88322,华润置地橡树湾 
40.84,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)1995年建板楼,35,b7ca597d845bd19d81a5e214780690aa,江湾镇,14,南,17天以前,1室1厅,江湾红旗 精装一室一厅，低楼层 ，诚意出售,209,万,51176,新市南路1148弄 
90.84,2019-06-26 12:48:46,精装,有电梯,中楼层(共14层)2010年建板楼,54,cebc9711fe1eff13a36605ab523d64b0,九亭,45,南,1个月以前,2室2厅,满五唯一 婚房装修 楼层好 户型好 南北通 诚意出售,388,万,42713,摩卡小城 
91.87,2019-06-26 12:48:46,简装,有电梯,低楼层(共30层)2001年建塔楼,58,4af6c16a709b339a87a334aa8869e32a,康健,21,南,17天以前,2室1厅,此房为住宅产权，楼层好，配套设施成熟，交通便利,360,万,39186,光大会展中心 
64.02,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)1998年建板楼,54,3194a8c43a2e4e736f9e03c6e3af8a8f,三林,33,南,8天以前,2室1厅,小区热门户型，中间楼层，满五唯一，看房随时方便。,340,万,53109,三林安居苑 
47.77,2019-06-26 12:48:46,毛坯,无电梯,高楼层(共6层)1995年建板楼,62,c89fae7b7c02565d4a6450fb3da6cdc3,颛桥,20,南,10个月以前,1室1厅,银都新村 大一房 采光好 位置好,215,万,45008,银都新村(8至10区) 
70.79,2019-06-26 12:48:46,简装,无电梯,中楼层(共6层)1997年建板楼,20,7e6c0f5341a7de68348a8407b96c5ada,静安新城,8,南,9天以前,2室1厅,小区中间位置+中间楼层+双南户型+视野宽阔,415,万,58625,静安新城三区 
85.97,2019-06-26 12:48:46,精装,无电梯,高楼层(共4层)2007年建板楼,66,7c78b5927b2f3ef80345bf85fe81314b,泥城镇,43,南,19天以前,2室2厅,云帆名苑 好房源 满五唯一 精装修,146,万,16983,云帆名苑 
66.07,2019-06-26 12:48:46,简装,无电梯,低楼层(共6层)1990年建板楼,21,52b8a6c7cc816170b664ee49bfb09ab8,华东理工,14,南,1个月以前,2室1厅,梅陇六村 双南两房 二楼 位置安静 业主诚意出售的,330,万,49948,梅陇六村 
74.93,2019-06-26 12:48:46,简装,有电梯,高楼层(共35层)1997年建塔楼,137,87bf153e30b72783f3898ec8a0e8fe4c,周家嘴路,33,东 东北,3个月以前,2室1厅,高区景观房+业主急售+业主急售+12号江浦公园,473,万,63126,阳明新城 
89.17,2019-06-26 12:48:46,精装,有电梯,高楼层(共11层)2012年建板楼,42,dbcdc45e7b6e51f25745d81930682fa3,松江老城,12,南,2个月以前,3室2厅,万科金色华亭，位置好高楼层，采光好，满五税费少,315,万,35326,万科金色华亭 
47.81,2019-06-26 12:48:46,简装,无电梯,中楼层(共6层)1992年建板楼,20,678e96d1c8fc9fec9db4560218955e8d,康健,27,南,24天以前,2室0厅,康乐好房再现  南北两室户 一梯两户 阳光三楼,320,万,66932,康乐小区(徐汇) 
96.7,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)2005年建板楼,53,f1c40484c3f4e76e86d8d5d70edc5b89,西渡,10,南 北,3个月以前,2室2厅,精装修，3楼位置好，环境优美，满五唯一，无贷款户口,239.8,万,24799,澳洲国际花园(公寓) 
48.9,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)1993年建板楼,21,3177d5f3c071966cdd0bd5fa29534fff,夏阳,5,南,10天以前,2室1厅,章浜新村 新上房源 精装修 满五唯一 诚心出售,160,万,32720,章浜新村 
61.17,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1979年建板楼,132,5c1ea64e61cdfa3e3ccb96093c77d4df,万体馆,11,南,一年前,2室1厅,双南大两房，业主精装，拎包入住，采光好，视野好！！,369,万,60324,漕溪一村 
101.71,2019-06-26 12:48:46,精装,有电梯,高楼层(共26层)1997年建塔楼,206,d9a594a08de4cee6e7e21e95f1cf47d3,徐家汇,15,北,8个月以前,2室2厅,品质外销房  满五唯一  徐家汇商圈 配套全 靠地铁,630,万,61941,恒昌花园 
89.12,2019-06-26 12:48:46,精装,有电梯,高楼层(共16层)2012年建板楼,22,b2787cb05f12316834bbf4d3f6ca78af,九亭,22,南,3个月以前,2室2厅,次顶楼，西边套+主卧带飘窗，买入即可拎包入住,490,万,54983,贝尚湾(公寓) 
56.27,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1994年建板楼,67,002037abd25042a78bfa685360c1ec52,梅陇,10,南,3个月以前,1室1厅,业主信赖专属服务+婚房装修+业主已看好房子+随时看房,230,万,40875,上陇新村 
81.16,2019-06-26 12:48:46,精装,有电梯,低楼层(共18层)2005年建板楼,112,d7cfd0f724edce9f398636c48e175e19,源深,49,南,4个月以前,2室2厅,双南户型，小两房，位置安静，满五年唯一，随时看房,890,万,109660,盛世年华 
91.18,2019-06-26 12:48:46,精装,有电梯,低楼层(共16层)2013年建板楼,83,162d99af29a66524c0c090fa889fa527,泗泾,22,南 北,2个月以前,2室2厅,品质小区人车分流，南面双阳台，房型方正，满五唯一,306.6,万,33626,米兰诺贵都 
94.84,2019-06-26 12:48:46,精装,有电梯,中楼层(共31层)1999年建板楼,138,e010ed063a22a5f5c2297fc47ac0c63b,衡山路,24,西,一年前,2室2厅,东湖路淮海中路路口外销房品质住宅，满五年唯一,1150,万,121257,嘉丽苑(徐汇) 
103.35,2019-06-26 12:48:46,毛坯,无电梯,中楼层(共6层)1994年建板楼,80,fda1e498a68b48cbf89256fd0569c6d1,静安新城,21,南,2个月以前,3室1厅,九号线毛坯大三房 可根据自己喜好装修设计 看房方便,465,万,44993,宏明雅舍 
88.93,2019-06-26 12:48:46,精装,有电梯,高楼层(共26层)2005年建塔楼,33,3b411c565f3bba75b55037a99f400407,联洋,19,东南,31天以前,2室2厅,高区两房 免征个税 世纪公园景观 钥匙房 价格可议,950,万,106826,仁恒河滨城(一期) 
196.42,2019-06-26 12:48:46,精装,有电梯,低楼层(共31层)板楼,52,acb4f7ddcc43155ad59c6d8c46133d88,塘桥,19,西南,一年前,3室2厅,证件齐全 急售  价格可谈 看房比较方便 可以看江景,1830,万,93168,国信世纪海景 
89,2019-06-26 12:48:46,精装,有电梯,低楼层(共18层)2011年建板塔结合,43,04e7b8f1894965bd1b008120158d0e20,周浦,9,南,一年前,2室2厅,印象春城 A1南北通 满五唯一 税费少 中间楼层 拎包住,440,万,49439,印象春城 
85,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)2005年建板楼,20,f910dd8f61fb75347ee774aac7f3bdd8,西渡,10,南,1个月以前,2室1厅,金都雅苑，中间楼层，精装修，业主诚心出售，可谈！,220,万,25883,金都雅苑(公寓) 
119.6,2019-06-26 12:48:46,简装,有电梯,中楼层(共7层)1997年建板楼,248,7e3d9664e748a264ad14d7be6c9e4658,新华路,26,南 北,9个月以前,3室2厅,随时看房+急售！地铁口！得房率高！南北通+楼层好！,785,万,65636,凯旋公寓 
49.85,2019-06-26 12:48:46,精装,无电梯,低楼层(共6层)1994年建板楼,32,4926f82f6032dee2421cb27a918d240a,航华,13,南,20天以前,2室1厅,此房简直太好了  带天井  得房率高  失之既无,244,万,48947,航华四村 
80.04,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)2006年建板楼,33,52d87d2fd3188cf74a571904e374244f,唐镇,5,南,9天以前,2室2厅,南北户型，楼层好，采光佳，阳光直射房子各房间,295,万,36857,鑫港苑 
56.44,2019-06-26 12:48:46,简装,无电梯,高楼层(共6层)1988年建板楼,54,e9628d1d28791fc1da981bb7c02155a2,西郊,6,南,6天以前,2室1厅,大虹桥西郊版块，经典户型，业主诚心卖，看房随时,238,万,42169,虹桥机场新村 
49.61,2019-06-26 12:48:46,精装,有电梯,中楼层(共11层)2004年建塔楼,82,e953e59ca59c89c0402250db2815ff58,九亭,14,北,1个月以前,1室1厅,小户型 总价低 精装修 带空调,150,万,30236,上海诗林(公寓) 
51,2019-06-26 12:48:46,简装,无电梯,中楼层(共5层)1981年建板楼,19,2a1dca0af2109554c50db2e6c92e5fed,虹桥,21,南 北,8天以前,2室1厅,虹桥小区 2室1厅 325万,325,万,63726,虹桥小区 
77.75,2019-06-26 12:48:46,毛坯,有电梯,中楼层(共14层)2012年建板楼,13,0f4b6037622ddb5673656eec0284a4f8,泗泾,2,南 北,10天以前,2室1厅,新凯四期 真边套 全明户型 沿河景观 一手动迁 税费少,228,万,29325,牡丹逸庭 
42.51,2019-06-26 12:48:46,简装,无电梯,中楼层(共6层)板楼,40,03063ff21cbb864608256ad7368e0a2b,西渡,10,南,1个月以前,1室1厅,南北户型、刚刚降价、无户口，有钥匙、中间楼层可谈！,107,万,25171,巨龙台湾城 
49.9,2019-06-26 12:48:46,简装,无电梯,低楼层(共5层)1983年建板楼,10,f96c5755e34ce96132915f2ad75252ec,淞宝,12,南,1个月以前,2室0厅,满五唯一    采光好   南北两房  产权清晰,222,万,44489,宝钢三村 
58.26,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1996年建板楼,97,4a03482d05f3229be8cf977618244963,松江老城,26,南 北,2个月以前,2室1厅,九峰*小两室  精装修  诚意出售,203,万,34844,九峰小区 
111.9,2019-06-26 12:48:46,精装,有电梯,中楼层(共12层)2001年建板楼,238,9bcd096822191d71137dca3aa39343e4,曲阳,26,南,2个月以前,2室2厅,降价17万+地铁口50米精品两房+改三房+采光佳+拎包住,798,万,71314,华虹公寓 
80.98,2019-06-26 12:48:46,简装,无电梯,低楼层(共6层)2005年建板楼,31,7deded750ed88f56b64c957a55bf29a2,高行,19,南,1个月以前,2室2厅,满五年 税费少 位置安静 南北通风 房东诚心出售,350,万,43221,紫翠苑 
61.49,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)1994年建板楼,30,a9df8aa91c4854e65c98236820bd6493,古美,6,南,17天以前,2室1厅,平南双南全明二房 位置好 户型好,368,万,59848,平南三四村 
84.64,2019-06-26 12:48:46,简装,有电梯,高楼层(共34层)2003年建板楼,122,0e3701356154f371c2c9f118e8552a4f,中远两湾城,60,西南,1个月以前,2室2厅,高区沿河+总价低+税费少+随时看房+诚意出售,668,万,78923,中远两湾城 
32,2019-06-26 12:48:46,简装,无电梯,中楼层(共5层)1979年建板楼,8,13e462e4c71e12e84b78f860fda54c4a,徐家汇,12,南,16天以前,1室0厅,朝南一室户，已满五年，总价低，3条地铁线，价格可谈,240,万,75000,东安二村 
166.49,2019-06-26 12:48:46,精装,有电梯,31层2001年建板楼,100,6cf32a3b3debc2a838348666c439f70b,陆家嘴,73,西北,16天以前,3室2厅,陆家嘴CBD地段、总价很低、业主诚意、随时签字,1240,万,74479,仁恒滨江园 
54.07,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)1995年建板楼,45,d560294f7ab4c60231c2830da40744c0,七宝,48,南,23天以前,2室1厅,房子格局好。楼层好、视野开阔、阳光充足,390,万,72129,蒲汇新村 
51.6,2019-06-26 12:48:46,毛坯,有电梯,中楼层(共13层)2007年建板楼,14,cfb9f80bd66ce7f11b65af76b9cce172,春申,26,南,25天以前,1室1厅,银河新都，大一房，中间楼层，生活方便，随时看房,239,万,46318,银河新都 
133.07,2019-06-26 12:48:46,精装,有电梯,中楼层(共4层)2007年建板楼,27,02cc2ab3ac0357279fc0a207608c4bf3,夏阳,9,南,17天以前,3室2厅,品质小区，花园洋房得房率高，精装修大三房,360,万,27054,金地格林郡 
79.89,2019-06-26 12:48:46,毛坯,有电梯,高楼层(共14层)2014年建塔楼,40,3f40556ca7526acc12e102f4fd154cac,惠南,27,南 北,2个月以前,2室1厅,惠康苑南北两房高区电梯景观房成熟配套随时看毛坯房,192,万,24034,惠康苑西苑 
71.56,2019-06-26 12:48:46,毛坯,有电梯,低楼层(共33层)2011年建板楼,20,391417e7e1ac6d5986539d37378af4f4,彭浦,71,南 北,2个月以前,2室1厅,此房一手动迁税费少 南北全明户型 钥匙 随时好看,430,万,60090,和源名城 
139.93,2019-06-26 12:48:46,精装,有电梯,低楼层(共12层)2005年建板楼,28,132a8b795e5fba0ac5559a83742a4fd4,金汇,34,南,26天以前,3室2厅,诚售，精装带墙暖，新装修二年，买进702万，税费少,952,万,68035,锦绣江南(四期) 
95.69,2019-06-26 12:48:46,精装,有电梯,低楼层(共39层)板楼,71,59d23679165df4fb0ce7db3b5d51659f,临平路,65,南,1个月以前,2室2厅,二期全南总价低买进价高，车位价格另算，诚意有钥匙,830,万,86739,瑞虹新城二期(优贤生活) 
89.06,2019-06-26 12:48:46,精装,无电梯,中楼层(共6层)2004年建板楼,67,e5b44bb911be32f4bdab99a16859deea,七宝,33,南 北,1个月以前,3室2厅,房源位置好，采光足+楼间距宽+装修好,565,万,63441,碧林湾(公寓) 
78.28,2019-06-26 12:48:46,简装,无电梯,中楼层(共5层)2005年建板楼,78,fe2ec47411cb83cfdd668d3ca7d133a7,顾村,88,南 北,1个月以前,2室1厅,南北朝向二房，一手动迁，满五年唯一,270,万,34492,菊泉新城(陆翔路678弄) 
68.32,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1999年建板楼,37,48b2b15b868a4ca5fcb6b3b5eb6a75ce,莘庄,7,南,15天以前,1室1厅,满五年唯一，总价低，税费少，位置好,258,万,37764,莘城苑 
82.5,2019-06-26 12:48:46,精装,有电梯,高楼层(共12层)2012年建板楼,28,7afa406ec0041a2fc47362b9b5151469,盈浦,13,南,11天以前,2室2厅,富力正气两房婚房装修，楼层好装修好业主诚售，随时看,280,万,33940,富力桃园(公寓) 
74.79,2019-06-26 12:48:46,精装,有电梯,高楼层(共7层)2007年建板楼,177,fd7666410064aade567b7675b07fb7db,金桥,55,南,1个月以前,2室1厅,房东急售，想最近几天出手，价格又优惠可谈 精装修,370,万,49472,浦江东旭公寓(669弄1-109号) 
124.26,2019-06-26 12:48:46,简装,无电梯,中楼层(共6层)2009年建板楼,103,4df738e8b6a15cf64c7ced1fad90261b,大华,10,南,9个月以前,3室2厅,【无增值税】精装三房【边套全明】楼层好、户型好、急,600,万,48286,金鑫花园(公寓) 
40.11,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1988年建板楼,142,4e7eb340b8b85df024b0843a71fdc5a7,光新,12,南,8个月以前,1室1厅,刚需，必卖好房， 低总价 地段好交通方便 配套齐 精装,188,万,46872,管弄五六街坊 
72.38,2019-06-26 12:48:46,精装,无电梯,高楼层(共6层)1994年建板楼,83,3995ade6949dc5f922e7b005af79c302,惠南,9,南 北,5个月以前,2室2厅,听潮四村，采光好 精装修，满五税少，生活交通便利。,175,万,24178,听潮四村 
106,2019-06-26 12:48:46,精装,有电梯,高楼层(共14层)2005年建板楼,48,2e692c165b4081d00d49ff152969287c,春申,41,南 北,2个月以前,3室2厅,中城东苑实用三 房满五年唯一税少+户型方正+产权车位,688,万,64906,中城绿苑 
78.85,2019-06-26 12:48:46,简装,无电梯,高楼层(共5层)1996年建板楼,16,034f201fa1a17133c44357b918903ce7,金桥,20,南,2个月以前,3室1厅,一手动迁税少，户型方正，楼层采光不错,433,万,54915,金泰小区 
44.3,2019-06-26 12:48:46,简装,无电梯,中楼层(共5层)1978年建板楼,22,543c304c195fb6791cd2430f5ab44aed,淞宝,27,南,16天以前,2室0厅,宝钢三村 双南两房 楼层佳 有钥匙看房方便,205,万,46276,宝钢三村 
88.92,2019-06-26 12:48:46,精装,有电梯,低楼层(共30层)2012年建板楼,23,31aacb03bc1e2d97565ca6824a75ff60,古美,17,南,13天以前,3室2厅,全明三房 南北通风；满五年 税少 总价低 诚意在售,730,万,82097,万源城尚郡 
52.93,2019-06-26 12:48:46,简装,无电梯,高楼层(共6层)1995年建板楼,212,b8a1f3f4428790df754d857cbe7a057a,桃浦,32,南,3个月以前,2室1厅,桃浦七村雪松苑，采光好，诚意出售,185,万,34952,桃浦七村雪松苑 
53.26,2019-06-26 12:48:46,毛坯,无电梯,高楼层(共5层)1986年建板楼,31,a54e383ba1d23e88e344e9704191cc71,惠南,20,南,19天以前,2室1厅,满五年唯一，南北通采光好，总价低，有钥匙,120,万,22531,荡湾新村 
